area_m2,precio,banios,alcobas,nombre_cliente,precio_estimado
119,476000000,3,1,Laura Lopez Herrera,242230855.94
119,476000000,3,3,Antonia Quintero Gonzalez,241623470.92
92,147200000,3,1,Mateo Arboleda Villa,187322219.81
184,294400000,3,4,Lucas Martinez Guerrero,373507235.77
96,124800000,3,4,Sofia Martinez Alvarez,194545755.04
104,124800000,3,3,Daniel Valencia Restrepo,211118673.07
96,124800000,3,4,Maria Arboleda Cano,194545755.04
96,124800000,3,2,Daniel Castillo Salazar,195153140.06
104,124800000,3,2,Carlos Perez Cifuentes,211422365.58
104,124800000,3,4,Andres Quintero Munoz,210814980.56
192,249600000,3,2,Antonia Alvarez Salazar,390383846.31
192,249600000,3,4,Sofia Gomez Restrepo,389776461.29
156,249600000,3,2,Camila Martinez Montoya,317172331.47
192,249600000,3,1,Diego Uribe Jaramillo,390687538.82
142,170400000,3,3,David Fernandez Lopez,288397494.29
91,182000000,3,2,Nicole Restrepo Salazar,184984874.11
130,182000000,3,4,Lucas Uribe Garcia,263689963.5
91,182000000,3,4,Mateo Patino Guerrero,184377489.09
130,182000000,3,2,Isabella Lopez Restrepo,264297348.52
140,182000000,3,4,Sara Hernandez Herrera,284026495.4
91,182000000,3,2,Isabella Valencia Munoz,184984874.11
140,182000000,3,2,David Gomez Ramirez,284633880.42
130,182000000,3,3,Diego Quintero Martinez,263993656.01
182,364000000,3,3,Carolina Fernandez Salazar,369743621.9
182,364000000,3,1,Andres Lopez Acosta,370351006.92
130,364000000,3,1,Lucas Ortiz Villa,264601041.03
91,364000000,3,2,Laura Arrieta Acosta,184984874.11
91,364000000,3,4,Santiago Alvarez Jaramillo,184377489.09
104,364000000,3,4,Antonia Castillo Jaramillo,210814980.56
91,364000000,3,3,Diego Velez Villa,184681181.6
104,364000000,3,1,Nicolás Gomez Munoz,211726058.09
104,364000000,3,1,Maria Moreno Acosta,211726058.09
182,364000000,3,1,Nicole Hernandez Guerrero,370351006.92
182,364000000,3,4,Maria Jimenez Lopez,369439929.39
104,364000000,3,1,Valentina Torres Salazar,211726058.09
91,364000000,3,2,Sofia Castro Botero,184984874.11
91,364000000,3,4,Nicole Patino Villa,184377489.09
182,728000000,3,4,Nicole Castillo Herrera,369439929.39
88,96800000,3,2,Sofia Lopez Restrepo,178883914.54
88,96800000,3,2,David Lopez Jaramillo,178883914.54
176,193600000,3,1,Camila Gomez Acosta,358149087.78
121,193600000,3,1,Nicole Alvarez Garcia,246298162.32
176,193600000,3,2,Carlos Castillo Cano,357845395.27
121,193600000,3,4,Valentina Alvarez Botero,245387084.79
176,387200000,3,2,Daniel Ortiz Alvarez,357845395.27
114,205200000,3,2,Antonia Castro Villa,231758897.48
171,205200000,3,4,Nicole Restrepo Salazar,347069744.3
114,205200000,3,2,Daniel Patino Alvarez,231758897.48
114,205200000,3,3,Samuel Velez Botero,231455204.97
86,137600000,3,4,Sofia Jimenez Jaramillo,174209223.14
86,137600000,3,3,Carolina Diaz Quintero,174512915.65
172,275200000,3,1,Camila Alvarez Restrepo,350014475.02
100,120000000,3,1,Juliana Ortiz Lopez,203591445.33
100,120000000,3,4,Andres Arrieta Martinez,202680367.8
80,120000000,3,1,Nicole Restrepo Munoz,162918381.53
120,240000000,3,2,Nicole Fernandez Martinez,243960816.62
120,240000000,3,3,Isabella Uribe Botero,243657124.11
80,240000000,3,2,Daniel Fernandez Guerrero,162614689.02
96,240000000,3,1,David Castillo Cifuentes,195456832.57
96,240000000,3,2,Diego Arrieta Villa,195153140.06
120,240000000,3,4,Mateo Arrieta Montoya,243353431.6
160,240000000,3,1,Samuel Ortiz Guerrero,325610636.74
96,240000000,3,1,Maria Hernandez Martinez,195456832.57
96,240000000,3,1,Daniel Castillo Guerrero,195456832.57
150,240000000,3,2,Nicolás Alvarez Alvarez,304970412.32
120,240000000,3,3,Marcela Velez Martinez,243657124.11
160,240000000,3,4,Sara Castillo Garcia,324699559.21
120,240000000,3,2,Carlos Cardenas Cano,243960816.62
150,240000000,3,1,Marcela Jimenez Ramirez,305274104.83
160,240000000,3,2,Andres Cardenas Ramirez,325306944.23
120,240000000,3,4,Andres Fernandez Herrera,243353431.6
120,480000000,3,2,Antonia Hernandez Lopez,243960816.62
192,480000000,3,3,Nicolás Restrepo Cifuentes,390080153.8
160,480000000,3,2,Lucas Fernandez Guerrero,325306944.23
120,480000000,3,4,Nicole Torres Salazar,243353431.6
148,251600000,3,2,Sofia Quintero Jaramillo,300903105.94
94,131600000,3,1,Valentina Diaz Ramirez,191389526.19
94,131600000,3,2,Isabella Ortiz Montoya,191085833.68
188,263200000,3,4,Andres Uribe Jaramillo,381641848.53
94,263200000,3,4,Nicole Alvarez Quintero,190478448.66
188,263200000,3,3,Andres Ortiz Munoz,381945541.04
94,263200000,3,2,Maria Quintero Jaramillo,191085833.68
188,526400000,3,2,Sara Diaz Henao,382249233.55
92,184000000,3,3,Sara Restrepo Gonzalez,186714834.79
92,184000000,3,4,Isabella Quintero Quintero,186411142.28
92,184000000,3,4,David Hernandez Cano,186411142.28
184,368000000,3,3,Santiago Castro Herrera,373810928.28
184,368000000,3,3,Santiago Torres Botero,373810928.28
184,368000000,3,4,Antonia Patino Restrepo,373507235.77
92,368000000,3,2,Daniel Jimenez Jaramillo,187018527.3
184,368000000,3,4,Carlos Patino Gonzalez,373507235.77
184,368000000,3,4,David Torres Cano,373507235.77
92,368000000,3,2,Isabella Restrepo Herrera,187018527.3
184,368000000,3,3,Camila Torres Alvarez,373810928.28
184,368000000,3,1,Juan Quintero Acosta,374418313.3
184,368000000,3,1,Ana Restrepo Alvarez,374418313.3
184,736000000,3,3,Nicolás Castro Restrepo,373810928.28
184,736000000,3,3,David Lopez Jaramillo,373810928.28
163,195600000,3,3,Sebastian Jimenez Lopez,331104211.29
163,195600000,3,4,Santiago Hernandez Restrepo,330800518.78
148,207200000,3,2,Valentina Rodriguez Villa,300903105.94
148,414400000,3,2,Juliana Fernandez Botero,300903105.94
148,414400000,3,3,Samuel Valencia Restrepo,300599413.43
148,414400000,3,2,Nicolás Perez Acosta,300903105.94
96,115200000,3,3,Antonia Diaz Guerrero,194849447.55
128,230400000,3,1,Samuel Fernandez Mendoza,260533734.65
192,230400000,3,3,Ana Arboleda Gonzalez,390080153.8
192,230400000,3,3,Carlos Perez Acosta,390080153.8
192,230400000,3,1,Nicolás Arrieta Herrera,390687538.82
144,230400000,3,4,Samuel Lopez Gonzalez,292161108.16
192,230400000,3,4,Juliana Arrieta Garcia,389776461.29
128,230400000,3,4,Sara Martinez Acosta,259622657.12
192,230400000,3,3,Maria Prieto Restrepo,390080153.8
144,230400000,3,4,Carlos Fernandez Osorio,292161108.16
110,121000000,3,2,Carolina Arboleda Cano,223624284.72
121,242000000,3,4,Nicolás Restrepo Garcia,245387084.79
121,242000000,3,1,Carlos Arrieta Gonzalez,246298162.32
121,242000000,3,3,Marcela Moreno Guerrero,245690777.3
121,242000000,3,4,Andres Torres Cifuentes,245387084.79
121,242000000,3,1,Camila Moreno Garcia,246298162.32
110,242000000,3,1,David Moreno Alvarez,223927977.23
110,242000000,3,1,Samuel Arrieta Alvarez,223927977.23
121,242000000,3,3,Isabella Castillo Martinez,245690777.3
121,242000000,3,2,Juliana Uribe Guerrero,245994469.81
121,242000000,3,4,Santiago Torres Jaramillo,245387084.79
108,151200000,3,1,Carlos Ortiz Botero,219860670.85
84,151200000,3,4,Mateo Castro Lopez,170141916.76
84,151200000,3,1,Sara Lopez Jaramillo,171052994.29
84,151200000,3,2,Valentina Lopez Jaramillo,170749301.78
84,151200000,3,1,Isabella Moreno Ramirez,171052994.29
189,302400000,3,4,Nicole Prieto Martinez,383675501.72
108,302400000,3,2,Maria Arrieta Cifuentes,219556978.34
168,302400000,3,2,Marcela Fernandez Gonzalez,341576169.75
168,302400000,3,1,Antonia Martinez Jaramillo,341879862.26
168,302400000,3,1,Sebastian Arrieta Martinez,341879862.26
148,162800000,3,1,David Hernandez Botero,301206798.45
148,325600000,3,1,Carlos Martinez Jaramillo,301206798.45
102,132600000,3,3,Sara Torres Ramirez,207051366.69
102,132600000,3,4,Camila Gomez Garcia,206747674.18
156,265200000,3,1,Mateo Castillo Montoya,317476023.98
109,174400000,3,3,Marcela Prieto Munoz,221286939.02
124,186000000,3,2,Antonia Patino Garcia,252095429.38
93,186000000,3,3,Daniel Castillo Ramirez,188748487.98
93,186000000,3,2,Juliana Moreno Jaramillo,189052180.49
93,186000000,3,3,Camila Perez Lopez,188748487.98
93,186000000,3,1,Laura Arboleda Cifuentes,189355873.0
93,186000000,3,2,Lucas Gomez Villa,189052180.49
124,186000000,3,4,Carlos Martinez Herrera,251488044.36
124,186000000,3,4,Lucas Perez Restrepo,251488044.36
124,186000000,3,4,Lucas Diaz Garcia,251488044.36
93,186000000,3,2,Laura Quintero Osorio,189052180.49
93,186000000,3,1,Santiago Quintero Montoya,189355873.0
155,186000000,3,4,Andres Hernandez Quintero,314531293.25
93,186000000,3,1,Camila Torres Gonzalez,189355873.0
186,372000000,3,4,Samuel Fernandez Ramirez,377574542.15
186,372000000,3,1,Camila Ortiz Martinez,378485619.68
186,372000000,3,4,Marcela Cardenas Villa,377574542.15
93,372000000,3,3,Laura Gomez Villa,188748487.98
186,372000000,3,3,Juan Gomez Herrera,377878234.66
186,372000000,3,3,Juliana Cardenas Jaramillo,377878234.66
93,372000000,3,4,Isabella Gomez Restrepo,188444795.47
186,372000000,3,1,Daniel Quintero Garcia,378485619.68
186,372000000,3,2,Lucas Alvarez Botero,378181927.17
186,744000000,3,2,Nicole Velez Montoya,378181927.17
152,197600000,3,3,Sara Perez Restrepo,308734026.19
152,197600000,3,4,Sebastian Hernandez Henao,308430333.68
152,197600000,3,4,Sebastian Arrieta Guerrero,308430333.68
92,110400000,3,2,David Lopez Alvarez,187018527.3
92,110400000,3,4,Juan Prieto Montoya,186411142.28
184,220800000,3,4,Sofia Ortiz Herrera,373507235.77
138,220800000,3,2,Marcela Patino Garcia,280566574.04
184,220800000,3,3,Santiago Prieto Botero,373810928.28
138,220800000,3,4,Nicole Hernandez Herrera,279959189.02
138,220800000,3,1,Laura Arrieta Garcia,280870266.55
83,116200000,3,3,Mateo Castillo Mendoza,168411956.08
166,232400000,3,3,Laura Quintero Cano,337205170.86
166,232400000,3,1,Lucas Restrepo Gonzalez,337812555.88
122,244000000,3,1,Santiago Prieto Ramirez,248331815.51
122,244000000,3,1,Valentina Arrieta Lopez,248331815.51
122,244000000,3,3,Carolina Arboleda Guerrero,247724430.49
122,244000000,3,2,Juan Quintero Jaramillo,248028123.0
122,244000000,3,3,Valentina Gomez Lopez,247724430.49
122,244000000,3,2,Maria Valencia Jaramillo,248028123.0
122,244000000,3,2,Camila Arboleda Villa,248028123.0
122,488000000,3,1,Maria Ortiz Salazar,248331815.51
118,141600000,3,3,Ana Alvarez Jaramillo,239589817.73
177,283200000,3,2,Carolina Castro Martinez,359879048.46
142,255600000,3,4,Sofia Castillo Cano,288093801.78
142,255600000,3,4,Maria Quintero Martinez,288093801.78
103,164800000,3,1,Marcela Castillo Herrera,209692404.9
167,267200000,3,4,Laura Torres Lopez,338935131.54
167,267200000,3,4,Juliana Martinez Munoz,338935131.54
98,176400000,3,1,Marcela Quintero Garcia,199524138.95
147,176400000,3,1,Sebastian Martinez Osorio,299173145.26
147,176400000,3,2,Sebastian Valencia Herrera,298869452.75
196,352800000,3,1,Nicole Patino Gonzalez,398822151.58
126,352800000,3,3,Andres Arboleda Jaramillo,255859043.25
196,352800000,3,4,Andres Arrieta Montoya,397911074.05
126,352800000,3,4,David Arboleda Villa,255555350.74
126,352800000,3,2,Juliana Gomez Gonzalez,256162735.76
94,188000000,3,4,Carolina Quintero Cifuentes,190478448.66
94,188000000,3,3,Nicolás Hernandez Cano,190782141.17
94,188000000,3,4,Carlos Jimenez Jaramillo,190478448.66
94,188000000,3,4,Juliana Castillo Henao,190478448.66
94,188000000,3,1,Andres Castro Jaramillo,191389526.19
94,188000000,3,3,Antonia Torres Henao,190782141.17
94,376000000,3,3,Nicolás Jimenez Gonzalez,190782141.17
94,376000000,3,4,Sebastian Arrieta Cifuentes,190478448.66
188,376000000,3,4,Diego Cardenas Cifuentes,381641848.53
94,376000000,3,2,Juliana Arboleda Restrepo,191085833.68
188,376000000,3,3,Camila Ortiz Villa,381945541.04
188,376000000,3,2,Isabella Arboleda Gonzalez,382249233.55
188,376000000,3,2,Juan Castro Alvarez,382249233.55
188,376000000,3,3,Daniel Castillo Munoz,381945541.04
188,376000000,3,2,Isabella Velez Alvarez,382249233.55
188,752000000,3,4,Carlos Jimenez Jaramillo,381641848.53
88,105600000,3,2,Sebastian Ortiz Martinez,178883914.54
88,105600000,3,1,Antonia Jimenez Jaramillo,179187607.05
88,105600000,3,4,Marcela Uribe Salazar,178276529.52
96,211200000,3,3,Nicolás Cardenas Salazar,194849447.55
132,211200000,3,4,Sara Velez Henao,267757269.88
96,211200000,3,3,Camila Rodriguez Henao,194849447.55
192,211200000,3,3,Daniel Alvarez Jaramillo,390080153.8
176,211200000,3,2,Nicolás Castro Villa,357845395.27
176,211200000,3,4,Juliana Quintero Herrera,357238010.25
192,211200000,3,3,Mateo Castro Mendoza,390080153.8
192,422400000,3,3,Diego Arboleda Herrera,390080153.8
192,422400000,3,4,Juan Arrieta Acosta,389776461.29
82,123000000,3,3,Sara Diaz Lopez,166378302.89
82,123000000,3,4,Antonia Jimenez Martinez,166074610.38
123,246000000,3,1,Santiago Jimenez Acosta,250365468.7
123,246000000,3,2,Juliana Uribe Botero,250061776.19
123,246000000,3,4,Nicole Arboleda Herrera,249454391.17
123,246000000,3,2,Carlos Valencia Restrepo,250061776.19
123,246000000,3,2,Valentina Moreno Jaramillo,250061776.19
82,246000000,3,2,David Restrepo Munoz,166681995.4
164,246000000,3,1,Ana Castro Guerrero,333745249.5
82,246000000,3,1,Camila Perez Martinez,166985687.91
164,492000000,3,3,Valentina Rodriguez Osorio,333137864.48
164,492000000,3,4,Daniel Restrepo Gonzalez,332834171.97
97,155200000,3,4,Juan Moreno Quintero,196579408.23
194,310400000,3,3,Ana Prieto Salazar,394147460.18
92,128800000,3,2,Laura Uribe Ramirez,187018527.3
92,128800000,3,4,Laura Cardenas Munoz,186411142.28
184,257600000,3,1,Sebastian Cardenas Jaramillo,374418313.3
184,257600000,3,3,Sebastian Velez Cifuentes,373810928.28
184,257600000,3,1,Maria Ortiz Jaramillo,374418313.3
161,257600000,3,2,Daniel Hernandez Gonzalez,327340597.42
184,515200000,3,3,Juliana Gomez Botero,373810928.28
184,515200000,3,4,Isabella Prieto Restrepo,373507235.77
139,166800000,3,1,Valentina Gomez Jaramillo,282903919.74
139,166800000,3,2,Maria Lopez Salazar,282600227.23
95,190000000,3,4,Sofia Arrieta Restrepo,192512101.85
95,190000000,3,2,Carolina Patino Ramirez,193119486.87
95,190000000,3,1,Daniel Ortiz Restrepo,193423179.38
95,190000000,3,1,Sebastian Castro Guerrero,193423179.38
95,190000000,3,2,Maria Fernandez Restrepo,193119486.87
95,190000000,3,2,Juliana Castro Salazar,193119486.87
95,190000000,3,2,Mateo Gomez Mendoza,193119486.87
190,380000000,3,4,Mateo Gomez Martinez,385709154.91
95,380000000,3,2,Laura Fernandez Guerrero,193119486.87
95,380000000,3,3,Lucas Moreno Botero,192815794.36
152,380000000,3,4,Nicolás Castillo Acosta,308430333.68
190,380000000,3,1,Marcela Martinez Garcia,386620232.44
190,380000000,3,1,Nicole Jimenez Mendoza,386620232.44
152,380000000,3,4,Maria Hernandez Alvarez,308430333.68
190,380000000,3,1,Carolina Castro Villa,386620232.44
190,380000000,3,2,Maria Diaz Martinez,386316539.93
190,760000000,3,4,Sofia Prieto Cifuentes,385709154.91
190,760000000,3,1,Samuel Quintero Osorio,386620232.44
84,100800000,3,3,Carlos Uribe Martinez,170445609.27
84,100800000,3,3,Laura Arrieta Ramirez,170445609.27
84,100800000,3,3,Juan Prieto Mendoza,170445609.27
126,201600000,3,3,Carolina Ortiz Mendoza,255859043.25
112,201600000,3,4,Sara Alvarez Botero,227084206.08
126,201600000,3,2,Juan Velez Henao,256162735.76
112,201600000,3,4,Maria Restrepo Herrera,227084206.08
112,201600000,3,1,Laura Quintero Lopez,227995283.61
144,201600000,3,3,Laura Jimenez Herrera,292464800.67
112,201600000,3,3,Valentina Patino Ramirez,227387898.59
144,403200000,3,2,Lucas Restrepo Garcia,292768493.18
144,403200000,3,3,Lucas Uribe Jaramillo,292464800.67
144,403200000,3,1,Sebastian Diaz Guerrero,293072185.69
144,403200000,3,1,Nicole Castro Cifuentes,293072185.69
82,106600000,3,4,David Valencia Martinez,166074610.38
82,106600000,3,3,Antonia Alvarez Acosta,166378302.89
164,213200000,3,2,Antonia Valencia Cano,333441556.99
164,213200000,3,3,Lucas Hernandez Herrera,333137864.48
197,236400000,3,1,Diego Alvarez Restrepo,400855804.77
197,236400000,3,4,Samuel Perez Garcia,399944727.24
197,236400000,3,3,Valentina Valencia Acosta,400248419.75
91,145600000,3,4,Santiago Castro Osorio,184377489.09
91,145600000,3,3,Juliana Fernandez Munoz,184681181.6
112,145600000,3,1,Sofia Martinez Salazar,227995283.61
112,145600000,3,3,Sebastian Uribe Mendoza,227387898.59
112,145600000,3,1,Samuel Rodriguez Lopez,227995283.61
104,291200000,3,4,Maria Valencia Martinez,210814980.56
104,291200000,3,3,Nicole Hernandez Jaramillo,211118673.07
182,291200000,3,3,Nicolás Castro Villa,369743621.9
124,248000000,3,3,Sofia Torres Montoya,251791736.87
124,248000000,3,4,Juliana Uribe Cano,251488044.36
124,248000000,3,2,Nicole Castro Cifuentes,252095429.38
124,248000000,3,2,Juliana Moreno Botero,252095429.38
124,248000000,3,1,Ana Fernandez Martinez,252399121.89
124,248000000,3,4,Valentina Arboleda Quintero,251488044.36
124,248000000,3,4,Maria Ortiz Henao,251488044.36
124,496000000,3,1,Sebastian Fernandez Cano,252399121.89
124,496000000,3,3,Sebastian Gomez Gonzalez,251791736.87
131,157200000,3,2,David Moreno Montoya,266331001.71
131,157200000,3,4,Samuel Uribe Henao,265723616.69
131,157200000,3,4,Carlos Arrieta Garcia,265723616.69
131,157200000,3,1,Maria Castro Jaramillo,266634694.22
131,157200000,3,1,Diego Gomez Cifuentes,266634694.22
118,259600000,3,3,Nicole Velez Lopez,239589817.73
82,90200000,3,2,Sofia Quintero Gonzalez,166681995.4
82,180400000,3,2,Sara Moreno Cifuentes,166681995.4
82,180400000,3,4,Valentina Cardenas Quintero,166074610.38
164,180400000,3,4,Marcela Prieto Henao,332834171.97
164,180400000,3,4,Laura Lopez Guerrero,332834171.97
164,180400000,3,2,Laura Torres Herrera,333441556.99
82,180400000,3,2,Juliana Restrepo Quintero,166681995.4
164,360800000,3,3,Sara Ortiz Gonzalez,333137864.48
164,360800000,3,4,Nicole Alvarez Jaramillo,332834171.97
164,360800000,3,3,Sebastian Hernandez Herrera,333137864.48
80,96000000,3,2,Sebastian Arrieta Montoya,162614689.02
80,96000000,3,1,David Uribe Munoz,162918381.53
80,96000000,3,3,Ana Hernandez Guerrero,162310996.51
96,192000000,3,2,David Arboleda Martinez,195153140.06
96,192000000,3,1,Daniel Martinez Montoya,195456832.57
96,192000000,3,3,Laura Jimenez Botero,194849447.55
120,192000000,3,1,Lucas Hernandez Jaramillo,244264509.13
96,192000000,3,2,Antonia Rodriguez Jaramillo,195153140.06
128,192000000,3,4,Samuel Patino Alvarez,259622657.12
96,192000000,3,2,Santiago Diaz Restrepo,195153140.06
160,192000000,3,1,Andres Torres Quintero,325610636.74
96,384000000,3,4,Marcela Quintero Henao,194545755.04
96,384000000,3,3,Diego Cardenas Cifuentes,194849447.55
192,384000000,3,2,Valentina Gomez Botero,390383846.31
96,384000000,3,4,Lucas Valencia Martinez,194545755.04
128,384000000,3,1,Sebastian Prieto Herrera,260533734.65
192,384000000,3,2,Nicolás Valencia Villa,390383846.31
128,384000000,3,4,Juliana Martinez Munoz,259622657.12
192,384000000,3,1,Isabella Restrepo Salazar,390687538.82
192,768000000,3,4,Diego Lopez Martinez,389776461.29
192,768000000,3,3,Valentina Ortiz Jaramillo,390080153.8
81,113400000,3,3,Laura Martinez Villa,164344649.7
81,113400000,3,2,Sara Arrieta Villa,164648342.21
162,226800000,3,2,Valentina Cardenas Ramirez,329374250.61
81,226800000,3,4,Sara Patino Alvarez,164040957.19
189,226800000,3,3,Camila Valencia Cano,383979194.23
189,226800000,3,4,Laura Martinez Ramirez,383675501.72
162,453600000,3,3,Carlos Jimenez Osorio,329070558.1
162,453600000,3,4,David Lopez Henao,328766865.59
162,453600000,3,4,Juan Uribe Cifuentes,328766865.59
162,453600000,3,2,Ana Arboleda Cano,329374250.61
85,136000000,3,4,David Torres Quintero,172175569.95
80,136000000,3,3,Isabella Prieto Salazar,162310996.51
85,136000000,3,2,Juliana Ortiz Martinez,172782954.97
136,272000000,3,1,Sebastian Arboleda Herrera,276802960.17
136,272000000,3,2,Mateo Castillo Montoya,276499267.66
136,272000000,3,2,Maria Castillo Henao,276499267.66
160,272000000,3,4,Antonia Castro Jaramillo,324699559.21
136,544000000,3,4,Mateo Velez Alvarez,275891882.64
149,238400000,3,4,Maria Velez Jaramillo,302329374.11
149,238400000,3,1,Valentina Restrepo Lopez,303240451.64
